"Store","DayOfWeek","Date","Sales","Customers","Open","Promo","StateHoliday","SchoolHoliday"
297,5,2015-05-22,7931,769,1,1,"0","0"
298,5,2015-05-22,10618,805,1,1,"0","0"
299,5,2015-05-22,7234,805,1,1,"0","0"
300,5,2015-05-22,7869,991,1,1,"0","0"
301,5,2015-05-22,5827,605,1,1,"0","0"
302,5,2015-05-22,4103,327,1,1,"0","0"
303,5,2015-05-22,6144,653,1,1,"0","0"
304,5,2015-05-22,6741,995,1,1,"0","0"
305,5,2015-05-22,6552,623,1,1,"0","0"
306,5,2015-05-22,5050,550,1,1,"0","0"
307,5,2015-05-22,3160,365,1,1,"0","0"
308,5,2015-05-22,8758,888,1,1,"0","0"
309,5,2015-05-22,6678,605,1,1,"0","0"
310,5,2015-05-22,10185,827,1,1,"0","0"
311,5,2015-05-22,6972,853,1,1,"0","0"
312,5,2015-05-22,6047,573,1,1,"0","0"
313,5,2015-05-22,7817,755,1,1,"0","0"
314,5,2015-05-22,5343,577,1,1,"0","0"
315,5,2015-05-22,5011,490,1,1,"0","0"
316,5,2015-05-22,10565,913,1,1,"0","0"
317,5,2015-05-22,7319,694,1,1,"0","0"
318,5,2015-05-22,8123,704,1,1,"0","0"
319,5,2015-05-22,9003,957,1,1,"0","0"
320,5,2015-05-22,13556,1890,1,1,"0","0"
321,5,2015-05-22,6309,609,1,1,"0","0"
322,5,2015-05-22,4974,573,1,1,"0","0"
323,5,2015-05-22,8024,667,1,1,"0","0"
324,5,2015-05-22,5148,627,1,1,"0","1"
325,5,2015-05-22,6491,635,1,1,"0","0"
326,5,2015-05-22,6601,494,1,1,"0","0"
327,5,2015-05-22,7355,828,1,1,"0","1"
328,5,2015-05-22,5350,575,1,1,"0","0"
329,5,2015-05-22,9092,734,1,1,"0","0"
330,5,2015-05-22,4336,451,1,1,"0","0"
331,5,2015-05-22,5566,737,1,1,"0","0"
332,5,2015-05-22,3292,447,1,1,"0","1"
333,5,2015-05-22,9962,1359,1,1,"0","0"
334,5,2015-05-22,5662,591,1,1,"0","0"
335,5,2015-05-22,14808,2690,1,1,"0","0"
336,5,2015-05-22,14709,1992,1,1,"0","0"
337,5,2015-05-22,5930,443,1,1,"0","0"
338,5,2015-05-22,7797,590,1,1,"0","0"
339,5,2015-05-22,5344,709,1,1,"0","0"
340,5,2015-05-22,7914,828,1,1,"0","0"
341,5,2015-05-22,5923,840,1,1,"0","0"
342,5,2015-05-22,14044,992,1,1,"0","0"
343,5,2015-05-22,8250,754,1,1,"0","0"
344,5,2015-05-22,9607,1224,1,1,"0","0"
345,5,2015-05-22,4888,539,1,1,"0","0"
346,5,2015-05-22,7358,674,1,1,"0","0"
347,5,2015-05-22,6095,490,1,1,"0","0"
348,5,2015-05-22,10487,816,1,1,"0","0"
349,5,2015-05-22,8580,878,1,1,"0","0"
350,5,2015-05-22,7928,605,1,1,"0","0"
351,5,2015-05-22,7237,576,1,1,"0","0"
352,5,2015-05-22,7157,682,1,1,"0","0"
353,5,2015-05-22,7673,1879,1,1,"0","0"
354,5,2015-05-22,10614,845,1,1,"0","0"
355,5,2015-05-22,9152,1070,1,1,"0","0"
356,5,2015-05-22,6581,466,1,1,"0","0"
357,5,2015-05-22,8418,1085,1,1,"0","0"
358,5,2015-05-22,10572,1113,1,1,"0","0"
359,5,2015-05-22,6935,614,1,1,"0","0"
360,5,2015-05-22,7979,845,1,1,"0","0"
361,5,2015-05-22,6684,691,1,1,"0","1"
362,5,2015-05-22,8880,1154,1,1,"0","0"
363,5,2015-05-22,6864,899,1,1,"0","0"
364,5,2015-05-22,6040,694,1,1,"0","0"
365,5,2015-05-22,6571,617,1,1,"0","0"
366,5,2015-05-22,6445,605,1,1,"0","1"
367,5,2015-05-22,5732,572,1,1,"0","0"
368,5,2015-05-22,10100,718,1,1,"0","0"
369,5,2015-05-22,6837,580,1,1,"0","0"
370,5,2015-05-22,8527,658,1,1,"0","0"
371,5,2015-05-22,7367,558,1,1,"0","0"
372,5,2015-05-22,9195,815,1,1,"0","0"
373,5,2015-05-22,5884,360,1,1,"0","0"
374,5,2015-05-22,7808,936,1,1,"0","0"
375,5,2015-05-22,8747,841,1,1,"0","1"
376,5,2015-05-22,8990,987,1,1,"0","0"
377,5,2015-05-22,8201,1038,1,1,"0","0"
378,5,2015-05-22,6539,1023,1,1,"0","0"
379,5,2015-05-22,4279,487,1,1,"0","0"
380,5,2015-05-22,16607,1414,1,1,"0","0"
381,5,2015-05-22,8463,904,1,1,"0","1"
382,5,2015-05-22,8501,678,1,1,"0","1"
383,5,2015-05-22,17471,2200,1,1,"0","0"
384,5,2015-05-22,8516,992,1,1,"0","0"
385,5,2015-05-22,9751,746,1,1,"0","0"
386,5,2015-05-22,7649,613,1,1,"0","0"
387,5,2015-05-22,9695,1174,1,1,"0","0"
388,5,2015-05-22,10710,1160,1,1,"0","0"
389,5,2015-05-22,10645,1277,1,1,"0","0"
390,5,2015-05-22,12859,1119,1,1,"0","0"
391,5,2015-05-22,6438,784,1,1,"0","0"
392,5,2015-05-22,8161,812,1,1,"0","0"
393,5,2015-05-22,5694,598,1,1,"0","0"
394,5,2015-05-22,10105,757,1,1,"0","0"
395,5,2015-05-22,4167,552,1,1,"0","0"
396,5,2015-05-22,9342,968,1,1,"0","1"
397,5,2015-05-22,6132,778,1,1,"0","0"
398,5,2015-05-22,5833,625,1,1,"0","0"
399,5,2015-05-22,6785,658,1,1,"0","0"
400,5,2015-05-22,9102,1232,1,1,"0","0"
401,5,2015-05-22,8390,775,1,1,"0","0"
402,5,2015-05-22,5495,589,1,1,"0","1"
403,5,2015-05-22,8682,837,1,1,"0","0"
404,5,2015-05-22,6672,672,1,1,"0","0"
405,5,2015-05-22,4575,515,1,1,"0","0"
406,5,2015-05-22,7708,570,1,1,"0","0"
407,5,2015-05-22,5223,387,1,1,"0","0"
408,5,2015-05-22,5807,530,1,1,"0","0"
409,5,2015-05-22,6159,577,1,1,"0","0"
410,5,2015-05-22,7782,865,1,1,"0","0"
411,5,2015-05-22,10147,760,1,1,"0","0"
412,5,2015-05-22,10760,721,1,1,"0","0"
413,5,2015-05-22,7912,941,1,1,"0","0"
414,5,2015-05-22,8084,544,1,1,"0","0"
415,5,2015-05-22,6540,561,1,1,"0","0"
416,5,2015-05-22,11582,1378,1,1,"0","0"
417,5,2015-05-22,8070,741,1,1,"0","0"
418,5,2015-05-22,6361,703,1,1,"0","0"
419,5,2015-05-22,4934,839,1,1,"0","0"
420,5,2015-05-22,5157,432,1,1,"0","0"
421,5,2015-05-22,8906,922,1,1,"0","0"
422,5,2015-05-22,4588,431,1,1,"0","0"
423,5,2015-05-22,12275,2046,1,1,"0","0"
424,5,2015-05-22,7637,821,1,1,"0","0"
425,5,2015-05-22,3697,468,1,1,"0","0"
426,5,2015-05-22,5371,694,1,1,"0","0"
427,5,2015-05-22,7532,758,1,1,"0","0"
428,5,2015-05-22,7372,607,1,1,"0","0"
429,5,2015-05-22,5964,475,1,1,"0","0"
430,5,2015-05-22,9895,800,1,1,"0","0"
431,5,2015-05-22,10803,1042,1,1,"0","0"
432,5,2015-05-22,12202,1708,1,1,"0","0"
433,5,2015-05-22,5941,673,1,1,"0","0"
434,5,2015-05-22,12410,873,1,1,"0","0"
435,5,2015-05-22,3648,403,1,1,"0","0"
436,5,2015-05-22,5305,622,1,1,"0","0"
437,5,2015-05-22,7270,668,1,1,"0","0"
438,5,2015-05-22,6176,607,1,1,"0","0"
439,5,2015-05-22,8045,936,1,1,"0","0"
440,5,2015-05-22,7573,651,1,1,"0","0"
441,5,2015-05-22,7687,775,1,1,"0","0"
442,5,2015-05-22,5103,507,1,1,"0","0"
443,5,2015-05-22,5916,539,1,1,"0","0"
444,5,2015-05-22,11083,1225,1,1,"0","0"
445,5,2015-05-22,9636,1542,1,1,"0","0"
446,5,2015-05-22,5185,653,1,1,"0","0"
447,5,2015-05-22,5033,587,1,1,"0","0"
448,5,2015-05-22,10369,881,1,1,"0","0"
449,5,2015-05-22,9316,1308,1,1,"0","0"
450,5,2015-05-22,9130,952,1,1,"0","0"
451,5,2015-05-22,5996,492,1,1,"0","0"
452,5,2015-05-22,5236,500,1,1,"0","0"
453,5,2015-05-22,8738,1017,1,1,"0","0"
454,5,2015-05-22,6290,751,1,1,"0","1"
455,5,2015-05-22,7732,465,1,1,"0","0"
456,5,2015-05-22,5241,781,1,1,"0","0"
457,5,2015-05-22,5533,496,1,1,"0","0"
458,5,2015-05-22,7497,748,1,1,"0","0"
459,5,2015-05-22,9261,1084,1,1,"0","0"
460,5,2015-05-22,3542,355,1,1,"0","1"
461,5,2015-05-22,5329,493,1,1,"0","0"
462,5,2015-05-22,4497,550,1,1,"0","1"
463,5,2015-05-22,6096,974,1,1,"0","0"
464,5,2015-05-22,10188,1173,1,1,"0","0"
465,5,2015-05-22,8468,658,1,1,"0","0"
466,5,2015-05-22,9978,979,1,1,"0","0"
467,5,2015-05-22,11793,1436,1,1,"0","0"
468,5,2015-05-22,5366,631,1,1,"0","0"
469,5,2015-05-22,11371,1426,1,1,"0","0"
470,5,2015-05-22,12598,1615,1,1,"0","0"
471,5,2015-05-22,7516,619,1,1,"0","0"
472,5,2015-05-22,6109,692,1,1,"0","0"
473,5,2015-05-22,4015,485,1,1,"0","0"
474,5,2015-05-22,8529,781,1,1,"0","0"
475,5,2015-05-22,6565,927,1,1,"0","0"
476,5,2015-05-22,6651,693,1,1,"0","0"
477,5,2015-05-22,7718,530,1,1,"0","0"
478,5,2015-05-22,7178,732,1,1,"0","0"
479,5,2015-05-22,12011,1368,1,1,"0","1"
480,5,2015-05-22,5360,688,1,1,"0","0"
481,5,2015-05-22,6457,536,1,1,"0","0"
482,5,2015-05-22,7144,779,1,1,"0","1"
483,5,2015-05-22,4464,556,1,1,"0","1"
484,5,2015-05-22,8791,839,1,1,"0","0"
485,5,2015-05-22,6587,515,1,1,"0","0"
486,5,2015-05-22,4775,582,1,1,"0","0"
487,5,2015-05-22,7413,721,1,1,"0","0"
488,5,2015-05-22,3597,403,1,1,"0","0"
489,5,2015-05-22,7182,619,1,1,"0","1"
490,5,2015-05-22,9023,1113,1,1,"0","0"
491,5,2015-05-22,8345,617,1,1,"0","0"
492,5,2015-05-22,7985,1168,1,1,"0","0"
493,5,2015-05-22,9467,950,1,1,"0","0"
494,5,2015-05-22,8515,1096,1,1,"0","0"
495,5,2015-05-22,6509,469,1,1,"0","0"
496,5,2015-05-22,8410,867,1,1,"0","0"
497,5,2015-05-22,10040,1229,1,1,"0","0"
498,5,2015-05-22,7622,880,1,1,"0","0"
499,5,2015-05-22,5867,757,1,1,"0","0"
500,5,2015-05-22,7656,507,1,1,"0","0"
501,5,2015-05-22,5742,594,1,1,"0","0"
502,5,2015-05-22,11204,1611,1,1,"0","0"
503,5,2015-05-22,7539,540,1,1,"0","1"
504,5,2015-05-22,6397,927,1,1,"0","0"
505,5,2015-05-22,4907,601,1,1,"0","0"
506,5,2015-05-22,7487,797,1,1,"0","0"
507,5,2015-05-22,9480,721,1,1,"0","0"
508,5,2015-05-22,7299,712,1,1,"0","0"
509,5,2015-05-22,6555,546,1,1,"0","0"
510,5,2015-05-22,9116,871,1,1,"0","0"
511,5,2015-05-22,5873,836,1,1,"0","0"
512,5,2015-05-22,6453,1549,1,1,"0","0"
513,5,2015-05-22,17463,1996,1,1,"0","0"
514,5,2015-05-22,7102,710,1,1,"0","0"
515,5,2015-05-22,10313,847,1,1,"0","0"
516,5,2015-05-22,5948,783,1,1,"0","0"
517,5,2015-05-22,6358,715,1,1,"0","0"
518,5,2015-05-22,7157,581,1,1,"0","0"
519,5,2015-05-22,4920,505,1,1,"0","0"
520,5,2015-05-22,4591,475,1,1,"0","0"
521,5,2015-05-22,5927,475,1,1,"0","0"
522,5,2015-05-22,10048,752,1,1,"0","0"
523,5,2015-05-22,13924,1517,1,1,"0","0"
524,5,2015-05-22,7466,812,1,1,"0","0"
525,5,2015-05-22,11413,962,1,1,"0","0"
526,5,2015-05-22,10561,1452,1,1,"0","0"
527,5,2015-05-22,11575,1075,1,1,"0","0"
528,5,2015-05-22,11791,1041,1,1,"0","0"
529,5,2015-05-22,8595,818,1,1,"0","0"
530,5,2015-05-22,5594,896,1,1,"0","0"
531,5,2015-05-22,5381,641,1,1,"0","0"
532,5,2015-05-22,11613,1320,1,1,"0","0"
533,5,2015-05-22,12609,1108,1,1,"0","0"
534,5,2015-05-22,9223,620,1,1,"0","0"
535,5,2015-05-22,8318,984,1,1,"0","0"
536,5,2015-05-22,8337,976,1,1,"0","0"
537,5,2015-05-22,7250,699,1,1,"0","0"
538,5,2015-05-22,4700,688,1,1,"0","0"
539,5,2015-05-22,11807,1125,1,1,"0","0"
540,5,2015-05-22,6569,475,1,1,"0","0"
541,5,2015-05-22,6028,740,1,1,"0","0"
542,5,2015-05-22,7103,567,1,1,"0","0"
543,5,2015-05-22,2941,253,1,1,"0","0"
544,5,2015-05-22,13025,1740,1,1,"0","0"
545,5,2015-05-22,11237,1047,1,1,"0","0"
546,5,2015-05-22,14015,1765,1,1,"0","0"
547,5,2015-05-22,6753,481,1,1,"0","0"
548,5,2015-05-22,5436,435,1,1,"0","0"
549,5,2015-05-22,5716,683,1,1,"0","0"
550,5,2015-05-22,7187,552,1,1,"0","0"
551,5,2015-05-22,6171,973,1,1,"0","0"
552,5,2015-05-22,7871,696,1,1,"0","0"
553,5,2015-05-22,7201,651,1,1,"0","0"
554,5,2015-05-22,5651,662,1,1,"0","0"
555,5,2015-05-22,5240,455,1,1,"0","0"
556,5,2015-05-22,7210,819,1,1,"0","0"
557,5,2015-05-22,3769,576,1,1,"0","0"
558,5,2015-05-22,3010,446,1,1,"0","0"
559,5,2015-05-22,5656,752,1,1,"0","1"
560,5,2015-05-22,13322,1600,1,1,"0","0"
561,5,2015-05-22,7976,808,1,1,"0","0"
562,5,2015-05-22,17726,3193,1,1,"0","0"
563,5,2015-05-22,4843,588,1,1,"0","0"
564,5,2015-05-22,5548,534,1,1,"0","0"
565,5,2015-05-22,7376,812,1,1,"0","0"
566,5,2015-05-22,6707,673,1,1,"0","0"
567,5,2015-05-22,4782,611,1,1,"0","0"
568,5,2015-05-22,6436,488,1,1,"0","0"
569,5,2015-05-22,4951,662,1,1,"0","0"
570,5,2015-05-22,4014,644,1,1,"0","0"
571,5,2015-05-22,10730,732,1,1,"0","0"
572,5,2015-05-22,7414,630,1,1,"0","0"
573,5,2015-05-22,4931,390,1,1,"0","0"
574,5,2015-05-22,10666,755,1,1,"0","0"
575,5,2015-05-22,6850,575,1,1,"0","0"
576,5,2015-05-22,7277,952,1,1,"0","0"
577,5,2015-05-22,4420,515,1,1,"0","0"
578,5,2015-05-22,9312,883,1,1,"0","0"
579,5,2015-05-22,7415,820,1,1,"0","0"
580,5,2015-05-22,9779,1487,1,1,"0","0"
581,5,2015-05-22,5833,607,1,1,"0","0"
582,5,2015-05-22,7121,930,1,1,"0","0"
583,5,2015-05-22,4842,500,1,1,"0","1"
584,5,2015-05-22,5832,481,1,1,"0","0"
585,5,2015-05-22,5153,818,1,1,"0","0"
586,5,2015-05-22,14843,2227,1,1,"0","0"
587,5,2015-05-22,11511,746,1,1,"0","0"
588,5,2015-05-22,6709,759,1,1,"0","0"
589,5,2015-05-22,5477,540,1,1,"0","0"
590,5,2015-05-22,6088,466,1,1,"0","0"
591,5,2015-05-22,6994,577,1,1,"0","0"
592,5,2015-05-22,4315,540,1,1,"0","0"
593,5,2015-05-22,9019,1153,1,1,"0","0"
594,5,2015-05-22,4786,538,1,1,"0","0"
595,5,2015-05-22,15199,1759,1,1,"0","0"
596,5,2015-05-22,4713,710,1,1,"0","0"
597,5,2015-05-22,5733,773,1,1,"0","0"
598,5,2015-05-22,5886,707,1,1,"0","0"
599,5,2015-05-22,11114,967,1,1,"0","0"
600,5,2015-05-22,8084,683,1,1,"0","0"
601,5,2015-05-22,5415,433,1,1,"0","0"
602,5,2015-05-22,7103,668,1,1,"0","0"
603,5,2015-05-22,7857,1021,1,1,"0","0"
604,5,2015-05-22,8169,608,1,1,"0","0"
605,5,2015-05-22,8567,570,1,1,"0","0"
606,5,2015-05-22,6560,661,1,1,"0","0"
607,5,2015-05-22,4354,517,1,1,"0","0"
608,5,2015-05-22,8294,906,1,1,"0","1"
609,5,2015-05-22,5359,614,1,1,"0","0"
610,5,2015-05-22,4193,567,1,1,"0","0"
611,5,2015-05-22,7784,603,1,1,"0","0"
612,5,2015-05-22,7724,441,1,1,"0","0"
613,5,2015-05-22,5562,895,1,1,"0","0"
614,5,2015-05-22,7768,936,1,1,"0","0"
615,5,2015-05-22,8577,1107,1,1,"0","0"
616,5,2015-05-22,9394,922,1,1,"0","0"
617,5,2015-05-22,7606,664,1,1,"0","0"
618,5,2015-05-22,8326,616,1,1,"0","0"
619,5,2015-05-22,4221,461,1,1,"0","0"
620,5,2015-05-22,9858,831,1,1,"0","0"
621,5,2015-05-22,6351,833,1,1,"0","0"
622,5,2015-05-22,5293,484,1,1,"0","0"
623,5,2015-05-22,7591,937,1,1,"0","0"
624,5,2015-05-22,7201,710,1,1,"0","0"
625,5,2015-05-22,7110,665,1,1,"0","0"
626,5,2015-05-22,9804,887,1,1,"0","0"
627,5,2015-05-22,7254,698,1,1,"0","0"
628,5,2015-05-22,6368,795,1,1,"0","0"
629,5,2015-05-22,6388,554,1,1,"0","0"
630,5,2015-05-22,6546,753,1,1,"0","0"
631,5,2015-05-22,5490,664,1,1,"0","0"
632,5,2015-05-22,7748,939,1,1,"0","0"
633,5,2015-05-22,9013,663,1,1,"0","0"
634,5,2015-05-22,6485,644,1,1,"0","0"
635,5,2015-05-22,6330,649,1,1,"0","1"
636,5,2015-05-22,6713,749,1,1,"0","0"
637,5,2015-05-22,9769,735,1,1,"0","0"
638,5,2015-05-22,7647,581,1,1,"0","0"
639,5,2015-05-22,5027,536,1,1,"0","0"
640,5,2015-05-22,11978,939,1,1,"0","0"
641,5,2015-05-22,6044,512,1,1,"0","0"
642,5,2015-05-22,4250,483,1,1,"0","0"
643,5,2015-05-22,8088,1046,1,1,"0","0"
644,5,2015-05-22,10158,1091,1,1,"0","0"
645,5,2015-05-22,10899,1332,1,1,"0","0"
646,5,2015-05-22,5817,751,1,1,"0","0"
647,5,2015-05-22,6362,774,1,1,"0","0"
648,5,2015-05-22,7646,655,1,1,"0","0"
649,5,2015-05-22,3955,429,1,1,"0","1"
650,5,2015-05-22,7627,745,1,1,"0","0"
651,5,2015-05-22,8442,994,1,1,"0","0"
652,5,2015-05-22,7281,743,1,1,"0","0"
653,5,2015-05-22,6651,555,1,1,"0","0"
654,5,2015-05-22,6681,713,1,1,"0","0"
655,5,2015-05-22,9469,785,1,1,"0","0"
656,5,2015-05-22,3655,425,1,1,"0","0"
657,5,2015-05-22,6671,842,1,1,"0","0"
658,5,2015-05-22,6233,587,1,1,"0","0"
659,5,2015-05-22,5534,660,1,1,"0","0"
660,5,2015-05-22,5944,610,1,1,"0","0"
661,5,2015-05-22,7942,638,1,1,"0","0"
662,5,2015-05-22,8148,796,1,1,"0","0"
663,5,2015-05-22,6578,855,1,1,"0","0"
664,5,2015-05-22,5204,622,1,1,"0","1"
665,5,2015-05-22,8771,1359,1,1,"0","0"
666,5,2015-05-22,7616,705,1,1,"0","0"
667,5,2015-05-22,9065,834,1,1,"0","0"
668,5,2015-05-22,9848,1185,1,1,"0","0"
669,5,2015-05-22,6466,527,1,1,"0","0"
670,5,2015-05-22,7871,814,1,1,"0","0"
671,5,2015-05-22,8739,760,1,1,"0","0"
672,5,2015-05-22,8487,1187,1,1,"0","0"
673,5,2015-05-22,7971,651,1,1,"0","0"
674,5,2015-05-22,8535,1132,1,1,"0","0"
675,5,2015-05-22,3858,410,1,1,"0","0"
676,5,2015-05-22,9195,2051,1,1,"0","0"
677,5,2015-05-22,7388,585,1,1,"0","0"
678,5,2015-05-22,7674,866,1,1,"0","0"
679,5,2015-05-22,10936,1166,1,1,"0","0"
680,5,2015-05-22,4455,699,1,1,"0","0"
681,5,2015-05-22,4042,566,1,1,"0","0"
682,5,2015-05-22,13062,1954,1,1,"0","0"
683,5,2015-05-22,8862,865,1,1,"0","0"
684,5,2015-05-22,9568,761,1,1,"0","0"
685,5,2015-05-22,6119,640,1,1,"0","0"
686,5,2015-05-22,6557,786,1,1,"0","0"
687,5,2015-05-22,9756,799,1,1,"0","0"
688,5,2015-05-22,3855,413,1,1,"0","1"
689,5,2015-05-22,7324,769,1,1,"0","0"
690,5,2015-05-22,5601,852,1,1,"0","0"
691,5,2015-05-22,8418,624,1,1,"0","0"
692,5,2015-05-22,6828,803,1,1,"0","0"
693,5,2015-05-22,6728,532,1,1,"0","0"
694,5,2015-05-22,10388,882,1,1,"0","0"
695,5,2015-05-22,6233,592,1,1,"0","0"
696,5,2015-05-22,8330,1007,1,1,"0","0"
697,5,2015-05-22,12064,1103,1,1,"0","0"
698,5,2015-05-22,16438,2046,1,1,"0","0"
699,5,2015-05-22,7921,938,1,1,"0","0"
700,5,2015-05-22,4300,553,1,1,"0","0"
701,5,2015-05-22,6535,662,1,1,"0","0"
702,5,2015-05-22,4817,399,1,1,"0","0"
703,5,2015-05-22,3411,378,1,1,"0","0"
704,5,2015-05-22,12547,1260,1,1,"0","0"
705,5,2015-05-22,8548,979,1,1,"0","0"
706,5,2015-05-22,6630,592,1,1,"0","0"
707,5,2015-05-22,9908,1111,1,1,"0","0"
708,5,2015-05-22,6375,605,1,1,"0","0"
709,5,2015-05-22,10399,1360,1,1,"0","0"
710,5,2015-05-22,6085,465,1,1,"0","0"
711,5,2015-05-22,6250,482,1,1,"0","0"
712,5,2015-05-22,8332,739,1,1,"0","0"
713,5,2015-05-22,8987,1091,1,1,"0","0"
714,5,2015-05-22,5820,393,1,1,"0","0"
715,5,2015-05-22,6598,703,1,1,"0","1"
716,5,2015-05-22,6610,480,1,1,"0","0"
717,5,2015-05-22,5504,583,1,1,"0","0"
718,5,2015-05-22,7942,870,1,1,"0","0"
719,5,2015-05-22,5866,502,1,1,"0","0"
720,5,2015-05-22,7496,721,1,1,"0","0"
721,5,2015-05-22,8678,783,1,1,"0","0"
722,5,2015-05-22,11071,1646,1,1,"0","0"
723,5,2015-05-22,7932,623,1,1,"0","0"
724,5,2015-05-22,6967,716,1,1,"0","0"
725,5,2015-05-22,6080,629,1,1,"0","0"
726,5,2015-05-22,11453,1177,1,1,"0","0"
727,5,2015-05-22,5304,497,1,1,"0","0"
728,5,2015-05-22,5867,511,1,1,"0","0"
729,5,2015-05-22,11978,1211,1,1,"0","0"
730,5,2015-05-22,7351,870,1,1,"0","0"
731,5,2015-05-22,9880,967,1,1,"0","0"
732,5,2015-05-22,6769,770,1,1,"0","0"
733,5,2015-05-22,15919,3693,1,1,"0","0"
734,5,2015-05-22,5821,571,1,1,"0","0"
735,5,2015-05-22,5102,541,1,1,"0","1"
736,5,2015-05-22,5356,479,1,1,"0","0"
737,5,2015-05-22,6617,917,1,1,"0","0"
738,5,2015-05-22,9375,742,1,1,"0","0"
739,5,2015-05-22,11171,891,1,1,"0","0"
740,5,2015-05-22,7797,547,1,1,"0","0"
741,5,2015-05-22,8326,1012,1,1,"0","0"
742,5,2015-05-22,8729,949,1,1,"0","0"
743,5,2015-05-22,4336,460,1,1,"0","0"
744,5,2015-05-22,7718,871,1,1,"0","0"
745,5,2015-05-22,7069,688,1,1,"0","0"
746,5,2015-05-22,7412,612,1,1,"0","0"
747,5,2015-05-22,8221,748,1,1,"0","1"
748,5,2015-05-22,6272,532,1,1,"0","0"
749,5,2015-05-22,4793,624,1,1,"0","0"
750,5,2015-05-22,5241,437,1,1,"0","0"
751,5,2015-05-22,4274,555,1,1,"0","0"
752,5,2015-05-22,5637,502,1,1,"0","0"
753,5,2015-05-22,9297,800,1,1,"0","0"
754,5,2015-05-22,7430,895,1,1,"0","0"
755,5,2015-05-22,11756,977,1,1,"0","0"
756,5,2015-05-22,16495,2319,1,1,"0","0"
757,5,2015-05-22,7856,646,1,1,"0","0"
758,5,2015-05-22,5293,657,1,1,"0","0"
759,5,2015-05-22,7607,815,1,1,"0","0"
760,5,2015-05-22,8513,1304,1,1,"0","0"
761,5,2015-05-22,10040,1092,1,1,"0","0"
762,5,2015-05-22,4427,436,1,1,"0","0"
763,5,2015-05-22,6901,630,1,1,"0","0"
764,5,2015-05-22,4483,500,1,1,"0","0"
765,5,2015-05-22,8938,746,1,1,"0","0"
766,5,2015-05-22,7323,624,1,1,"0","0"
767,5,2015-05-22,6903,741,1,1,"0","0"
768,5,2015-05-22,13301,1381,1,1,"0","0"
769,5,2015-05-22,14140,3843,1,1,"0","0"
770,5,2015-05-22,5314,605,1,1,"0","0"
771,5,2015-05-22,8221,815,1,1,"0","0"
772,5,2015-05-22,4506,511,1,1,"0","0"
773,5,2015-05-22,5501,842,1,1,"0","0"
774,5,2015-05-22,4898,683,1,1,"0","0"
775,5,2015-05-22,9901,692,1,1,"0","0"
776,5,2015-05-22,4795,534,1,1,"0","0"
777,5,2015-05-22,5323,424,1,1,"0","0"
778,5,2015-05-22,6491,805,1,1,"0","0"
779,5,2015-05-22,7928,823,1,1,"0","0"
780,5,2015-05-22,6516,774,1,1,"0","0"
781,5,2015-05-22,4681,709,1,1,"0","1"
782,5,2015-05-22,5714,508,1,1,"0","0"
783,5,2015-05-22,7704,732,1,1,"0","0"
784,5,2015-05-22,6747,808,1,1,"0","0"
785,5,2015-05-22,7972,659,1,1,"0","0"
786,5,2015-05-22,3133,471,1,1,"0","1"
787,5,2015-05-22,10890,1203,1,1,"0","0"
788,5,2015-05-22,18173,1718,1,1,"0","0"
789,5,2015-05-22,4315,529,1,1,"0","0"
790,5,2015-05-22,8056,708,1,1,"0","0"
791,5,2015-05-22,8932,921,1,1,"0","0"
792,5,2015-05-22,7526,661,1,1,"0","0"
793,5,2015-05-22,5282,504,1,1,"0","0"
794,5,2015-05-22,3450,557,1,1,"0","0"
795,5,2015-05-22,4464,449,1,1,"0","0"
796,5,2015-05-22,8095,768,1,1,"0","0"
797,5,2015-05-22,6539,557,1,1,"0","0"
798,5,2015-05-22,7877,942,1,1,"0","0"
799,5,2015-05-22,9942,910,1,1,"0","0"
800,5,2015-05-22,5022,467,1,1,"0","0"
801,5,2015-05-22,5762,566,1,1,"0","0"
802,5,2015-05-22,7491,581,1,1,"0","0"
803,5,2015-05-22,6746,539,1,1,"0","0"
804,5,2015-05-22,5471,467,1,1,"0","0"
805,5,2015-05-22,6843,628,1,1,"0","0"
806,5,2015-05-22,6910,543,1,1,"0","0"
807,5,2015-05-22,10704,1039,1,1,"0","0"
808,5,2015-05-22,7426,635,1,1,"0","0"
809,5,2015-05-22,11015,913,1,1,"0","0"
810,5,2015-05-22,6968,566,1,1,"0","0"
811,5,2015-05-22,3717,616,1,1,"0","0"
812,5,2015-05-22,6232,808,1,1,"0","0"
813,5,2015-05-22,6265,708,1,1,"0","0"
814,5,2015-05-22,9737,766,1,1,"0","0"
815,5,2015-05-22,7038,666,1,1,"0","0"
816,5,2015-05-22,4982,740,1,1,"0","0"
817,5,2015-05-22,22397,3144,1,1,"0","0"
818,5,2015-05-22,7608,742,1,1,"0","0"
819,5,2015-05-22,5970,544,1,1,"0","0"
820,5,2015-05-22,14769,1221,1,1,"0","0"
821,5,2015-05-22,7252,886,1,1,"0","0"
822,5,2015-05-22,6697,548,1,1,"0","0"
823,5,2015-05-22,7057,678,1,1,"0","0"
824,5,2015-05-22,7449,974,1,1,"0","0"
825,5,2015-05-22,5709,612,1,1,"0","0"
826,5,2015-05-22,9345,808,1,1,"0","0"
827,5,2015-05-22,16374,1993,1,1,"0","0"
828,5,2015-05-22,5307,618,1,1,"0","1"
829,5,2015-05-22,5596,760,1,1,"0","0"
